axRaw,ayRaw,azRaw,wxRaw,wyRaw,wzRaw,ax,ay,az,wx,wy,wz
-4,-24,-64,569,-122,-130,-0.00239501953125,-0.0143701171875,-0.0383203125,0.07580857590723461,-0.016254211354451008,-0.01732006127933304
1312,-52,-76,614,-407,-110,0.7855664062500001,-0.03113525390625,-0.045505371093750004,0.08180398173469605,-0.054225114928373445,-0.014655436467127957
-4,-16584,-8,558,-396,-54,-0.00239501953125,-9.9297509765625,-0.0047900390625,0.07434303226052183,-0.05275957128166065,-0.007194486992953725
1280,-44,-5108,518,-45,91,0.7664062500000001,-0.026345214843750003,-3.05843994140625,0.06901378263611166,-0.005995405827461438,0.01212404289553313
1280,-100,-88,557,-403,-5,0.7664062500000001,-0.05987548828125,-0.052690429687500005,0.07420980101991156,-0.053692189965932426,-0.0006661562030512709
1296,-96,-24,-54,67,-144,0.775986328125,-0.05748046875,-0.0143701171875,-0.007194486992953725,0.008926493120887028,-0.0191852986478766
-128,-16632,-4752,575,-236,-231,-0.076640625,-9.9584912109375,-2.845283203125,0.07660796335089615,-0.03144257278401998,-0.03077641658096871
1288,-16380,-4812,580,-412,-104,0.7711962890625,-9.807604980468751,-2.88120849609375,0.07727411955394742,-0.05489127113142472,-0.013856049023466432
-56,-16580,-20,589,-121,-16,-0.0335302734375,-9.927355957031251,-0.011975097656250001,0.07847320071943971,-0.016120980113840753,-0.0021316998497640663
1044,-60,-68,572,-391,-36,0.6251000976562501,-0.03592529296875,-0.04071533203125,0.07620826962906538,-0.05209341507860938,-0.00479632466196915
-104,-64,-4780,570,-413,-156,-0.0622705078125,-0.0383203125,-2.86204833984375,0.07594180714784488,-0.05502450237203497,-0.02078407353519965
-68,-104,-4824,560,-418,-111,-0.04071533203125,-0.0622705078125,-2.8883935546875,0.07460949474174233,-0.055690658575086247,-0.014788667707738212
-4,-72,-5008,523,-413,-163,-0.00239501953125,-0.0431103515625,-2.998564453125,0.06967993883916293,-0.05502450237203497,-0.021716692219471426
-16,-16520,-4820,569,-430,-184,-0.009580078125,-9.8914306640625,-2.8859985351562503,0.07580857590723461,-0.05728943346240929,-0.024514548272286763
1032,-120,-12,596,-416,-58,0.6179150390625,-0.0718505859375,-0.00718505859375,0.07940581940371148,-0.05542419609386573,-0.007727411955394742
1088,-8,-28,541,-395,-90,0.6514453125,-0.0047900390625,-0.01676513671875,0.0720781011701475,-0.05262634004105039,-0.011990811654922875
1348,-16580,-72,609,-424,-177,0.8071215820312501,-9.927355957031251,-0.0431103515625,0.08113782553164478,-0.05649004601874777,-0.023581929588014985
1288,-8,-36,567,-404,-121,0.7711962890625,-0.0047900390625,-0.02155517578125,0.07554211342601411,-0.05382542120654268,-0.016120980113840753
1380,-16616,-4864,560,-424,-94,0.8262817382812501,-9.948911132812501,-2.9123437500000002,0.07460949474174233,-0.05649004601874777,-0.012523736617363892
1340,-16616,-100,553,-425,-414,0.8023315429687501,-9.948911132812501,-0.05987548828125,0.07367687605747056,-0.05662327725935802,-0.05515773361264523
-84,-16620,-28,580,-393,-98,-0.050295410156250005,-9.95130615234375,-0.01676513671875,0.07727411955394742,-0.05235987755982989,-0.013056661579804908
-120,-16376,-88,562,-386,43,-0.0718505859375,-9.8052099609375,-0.052690429687500005,0.07487595722296284,-0.0514272588755581,0.0057289433462409285
-84,-40,-5088,524,-122,-96,-0.050295410156250005,-0.023950195312500002,-3.0464648437500004,0.06981317007977318,-0.016254211354451008,-0.0127901990985844
1108,-16380,-5012,587,-387,-139,0.6634204101562501,-9.807604980468751,-3.00095947265625,0.07820673823821919,-0.05156049011616837,-0.01851914244482533
1280,-12,-20,529,-401,-126,0.7664062500000001,-0.00718505859375,-0.011975097656250001,0.07047932628282445,-0.05342572748471192,-0.016787136316892024
-112,-4,-4848,549,-403,-71,-0.067060546875,-0.00239501953125,-2.9027636718750003,0.07314395109502954,-0.053692189965932426,-0.009459418083328047
-64,-16260,-56,-3,-99,-103,-0.0383203125,-9.73575439453125,-0.0335302734375,-0.0003996937218307625,-0.013189892820415163,-0.01372281778285618
1844,-16528,-80,-118,-22,-3018,1.10410400390625,-9.896220703125001,-0.047900390625000004,-0.01572128639200999,-0.0029310872934255917,-0.40209188416174707
2684,-28,-5088,522,-483,-42,1.60705810546875,-0.01676513671875,-3.0464648437500004,0.06954670759855268,-0.06435068921475276,-0.005595712105630674
3692,-16004,-80,-27,-21,-7570,2.2106030273437502,-9.582473144531251,-0.047900390625000004,-0.0035972434964768626,-0.002797856052815337,-1.008560491419624
-68,-16056,-56,841,-2008,-16,-0.04071533203125,-9.613608398437501,-0.0335302734375,0.11204747335322376,-0.2675283311453904,-0.0021316998497640663
-116,-120,-4852,1880,-2718,-17849,-0.06945556640625,-0.0718505859375,-2.90515869140625,0.25047473234727785,-0.36212251197867085,-2.3780444136524266
-12,-24,-60,-77,-5538,-26034,-0.00718505859375,-0.0143701171875,-0.03592529296875,-0.010258805526989571,-0.7378346104995875,-3.468542118047357
-12,-1684,-9708,-96,4384,-8384,-0.00718505859375,-1.00830322265625,-5.812712402343751,-0.0127901990985844,0.5840857588353543,-1.117010721276371
17468,-2540,-6884,-496,97,-99,10.459050292968751,-1.52083740234375,-4.1218286132812505,-0.06608269534268607,0.012923430339194655,-0.013189892820415163
-88,-40,-28,-4822,-13544,-102,-0.052690429687500005,-0.023950195312500002,-0.01676513671875,-0.6424410422226455,-1.8044839228252825,-0.013589586542245924
17276,-256,-28,-37,-104,-42,10.34408935546875,-0.15328125,-0.01676513671875,-0.004929555902579405,-0.013856049023466432,-0.005595712105630674
-124,0,-5064,-45,-421,-120,-0.07424560546875,0.0,-3.0320947265625002,-0.005995405827461438,-0.056090352296917,-0.015987748873230498
17176,-88,-4792,282,-426,-113,10.2842138671875,-0.052690429687500005,-2.8692333984375002,0.03757120985209167,-0.05675650849996827,-0.01505513018895872
-8,-100,-5052,572,-440,-103,-0.0047900390625,-0.05987548828125,-3.02490966796875,0.07620826962906538,-0.05862174586851183,-0.01372281778285618
-16,100,-76,577,-394,-110,-0.009580078125,0.05987548828125,-0.045505371093750004,0.07687442583211665,-0.05249310880044014,-0.014655436467127957
17220,80,-4,564,-445,-72,10.31055908203125,0.047900390625000004,-0.00239501953125,0.07514241970418334,-0.059287902071563106,-0.0095926493239383
16912,112,-96,555,-65,-95,10.126142578125,0.067060546875,-0.05748046875,0.07394333853869106,-0.00866003063966652,-0.012656967857974145
17220,36,-44,568,-7,-98,10.31055908203125,0.02155517578125,-0.026345214843750003,0.07567534466662437,-0.0009326186842717792,-0.013056661579804908
-84,112,-40,565,-10,-118,-0.050295410156250005,0.067060546875,-0.023950195312500002,0.0752756509447936,-0.0013323124061025418,-0.01572128639200999
-16,124,-4504,578,-459,-66,-0.009580078125,0.07424560546875,-2.6967919921875003,0.0770076570727269,-0.06115313944010666,-0.008793261880276773
-12,108,-5048,583,-24,-99,-0.00718505859375,0.06466552734375,-3.0225146484375003,0.07767381327577817,-0.0031975497746461,-0.013189892820415163
-112,40,-56,561,-409,-107,-0.067060546875,0.023950195312500002,-0.0335302734375,0.0747427259823526,-0.054491577409593955,-0.014255742745297196
-52,112,-48,549,-507,-133,-0.03113525390625,0.067060546875,-0.028740234375,0.07314395109502954,-0.06754823898939886,-0.017719755001163805
-40,-88,-4760,-21,-389,-126,-0.023950195312500002,-0.052690429687500005,-2.8500732421875004,-0.002797856052815337,-0.05182695259738887,-0.016787136316892024
-64,76,-5840,-10,-951,-140,-0.0383203125,0.045505371093750004,-3.496728515625,-0.0013323124061025418,-0.1267029098203517,-0.018652373685435583
-80,88,-32,-40,-84,-131,-0.047900390625000004,0.052690429687500005,-0.01916015625,-0.005329249624410167,-0.011191424211261349,-0.017453292519943295
-92,60,-6096,-36,-19,-141,-0.055085449218750006,0.03592529296875,-3.650009765625,-0.00479632466196915,-0.002531393571594829,-0.018785604926045835
16388,68,-6104,-15814,-478,-204,9.81239501953125,0.04071533203125,-3.6547998046875003,-2.1069188390105595,-0.06368453301170149,-0.02717917308449185
-92,-248,-108,-16097,-38,-145,-0.055085449218750006,-0.1484912109375,-0.06466552734375,-2.144623280103261,-0.005062787143189658,-0.019318529888486854
-88,-32,-4236,-15493,-116,-454,-0.052690429687500005,-0.01916015625,-2.53632568359375,-2.0641516107746676,-0.015454823910789483,-0.0604869832370554
-120,-256,-88,-105,-143,-105,-0.0718505859375,-0.15328125,-0.052690429687500005,-0.013989280264076687,-0.019052067407266345,-0.013989280264076687
-68,-72,-5036,-25,-97,-182,-0.04071533203125,-0.0431103515625,-3.01532958984375,-0.0033307810152563544,-0.012923430339194655,-0.02424808579106626
-4,56,-104,-23,-512,-142,-0.00239501953125,0.0335302734375,-0.0622705078125,-0.0030643185340358454,-0.06821439519245012,-0.018918836166656093
-24,-80,-5544,-2180,-407,-130,-0.0143701171875,-0.047900390625000004,-3.3194970703125,-0.2904441045303541,-0.054225114928373445,-0.01732006127933304
-92,-16,-4540,-919,-31,-109,-0.055085449218750006,-0.009580078125,-2.71834716796875,-0.12243951012082357,-0.004130168458917879,-0.014522205226517705
17164,-108,-3796,-7,-142,-66,10.27702880859375,-0.06466552734375,-2.27287353515625,-0.0009326186842717792,-0.018918836166656093,-0.008793261880276773
-56,-28,-28,-102,-125,-129,-0.0335302734375,-0.01676513671875,-0.01676513671875,-0.013589586542245924,-0.016653905076281773,-0.017186830038722786
-12,-68,-5064,545,-56,-99,-0.00718505859375,-0.04071533203125,-3.0320947265625002,0.07261102613258852,-0.0074609494741742334,-0.013189892820415163
-88,-88,-88,570,-83,-122,-0.052690429687500005,-0.052690429687500005,-0.052690429687500005,0.07594180714784488,-0.011058192970651094,-0.016254211354451008
-88,-68,-64,560,-465,-115,-0.052690429687500005,-0.04071533203125,-0.0383203125,0.07460949474174233,-0.061952526883768184,-0.01532159267017923
-96,-96,-5088,559,-121,-117,-0.05748046875,-0.05748046875,-3.0464648437500004,0.07447626350113207,-0.016120980113840753,-0.015588055151399738
-128,96,-4320,2571,-82,-47,-0.076640625,0.05748046875,-2.5866210937500003,0.3425375196089635,-0.010924961730040842,-0.006261868308681946
17256,256,-124,-34,-436,-113,10.332114257812501,0.15328125,-0.07424560546875,-0.004529862180748642,-0.05808882090607082,-0.01505513018895872
-56,-112,-128,576,-393,-120,-0.0335302734375,-0.067060546875,-0.076640625,0.0767411945915064,-0.05235987755982989,-0.015987748873230498
17224,-76,-16,576,-439,-96,10.3129541015625,-0.045505371093750004,-0.009580078125,0.0767411945915064,-0.058488514627901576,-0.0127901990985844
-68,-92,-80,576,-111,-99,-0.04071533203125,-0.055085449218750006,-0.047900390625000004,0.0767411945915064,-0.014788667707738212,-0.013189892820415163
17248,-84,-4848,556,-392,-124,10.32732421875,-0.050295410156250005,-2.9027636718750003,0.07407656977930133,-0.05222664631921963,-0.016520673835671518
-68,-44,-68,542,-118,-111,-0.04071533203125,-0.026345214843750003,-0.04071533203125,0.07221133241075775,-0.01572128639200999,-0.014788667707738212
-112,-4,-120,561,-471,-99,-0.067060546875,-0.00239501953125,-0.0718505859375,0.0747427259823526,-0.06275191432742971,-0.013189892820415163
-108,-124,-96,547,-410,-124,-0.06466552734375,-0.07424560546875,-0.05748046875,0.07287748861380902,-0.05462480865020421,-0.016520673835671518
17272,64,-5000,575,-425,-114,10.3416943359375,0.0383203125,-2.9937744140625,0.07660796335089615,-0.05662327725935802,-0.015188361429568975
-76,84,-40,526,-426,-101,-0.045505371093750004,0.050295410156250005,-0.023950195312500002,0.07007963256099368,-0.05675650849996827,-0.01345635530163567
-88,-40,-44,568,-127,-115,-0.052690429687500005,-0.023950195312500002,-0.026345214843750003,0.07567534466662437,-0.01692036755750228,-0.01532159267017923
-64,56,-5108,570,-421,-129,-0.0383203125,0.0335302734375,-3.05843994140625,0.07594180714784488,-0.056090352296917,-0.017186830038722786
17260,-128,-4832,569,-125,-93,10.33450927734375,-0.076640625,-2.8931835937500003,0.07580857590723461,-0.016653905076281773,-0.012390505376753637
-88,-88,-68,568,-431,-106,-0.052690429687500005,-0.052690429687500005,-0.04071533203125,0.07567534466662437,-0.057422664703019544,-0.014122511504686942
-128,-124,-124,564,-428,-108,-0.076640625,-0.07424560546875,-0.07424560546875,0.07514241970418334,-0.05702297098118878,-0.01438897398590745
-12,-40,-32,565,-414,-115,-0.00718505859375,-0.023950195312500002,-0.01916015625,0.0752756509447936,-0.05515773361264523,-0.01532159267017923
17220,-56,-48,561,-444,-107,10.31055908203125,-0.0335302734375,-0.028740234375,0.0747427259823526,-0.05915467083095285,-0.014255742745297196
17256,-64,-96,580,-93,-105,10.332114257812501,-0.0383203125,-0.05748046875,0.07727411955394742,-0.012390505376753637,-0.013989280264076687
-124,-56,-36,575,-113,-99,-0.07424560546875,-0.0335302734375,-0.02155517578125,0.07660796335089615,-0.01505513018895872,-0.013189892820415163
-112,-112,-24,554,-48,-111,-0.067060546875,-0.067060546875,-0.0143701171875,0.0738101072980808,-0.0063950995492922,-0.014788667707738212
17452,-92,-5076,596,-53,-83,10.44947021484375,-0.055085449218750006,-3.0392797851562503,0.07940581940371148,-0.007061255752343471,-0.011058192970651094
-116,-28,-4232,6405,-97,-34,-0.06945556640625,-0.01676513671875,-2.5339306640625003,0.853346096108678,-0.012923430339194655,-0.004529862180748642
17164,-112,-48,16687,-210,89,10.27702880859375,-0.067060546875,-0.028740234375,2.2232297120633113,-0.027978560528153375,0.01185758041431262
-108,-396,-5512,-58,-91,10,-0.06466552734375,-0.23710693359375,-3.3003369140625,-0.007727411955394742,-0.01212404289553313,0.0013323124061025418
16912,-28,-12,20585,530,-28,10.126142578125,-0.01676513671875,-0.00718505859375,2.742565087962082,0.07061255752343472,-0.0037304747370871167
-24,-92,-32,-12,-452,-50,-0.0143701171875,-0.055085449218750006,-0.01916015625,-0.00159877488732305,-0.06022052075583488,-0.006661562030512709
-20,-64,-5816,8022,-25,63,-0.011975097656250001,-0.0383203125,-3.4823583984375004,1.0687810121754588,-0.0033307810152563544,0.008393568158446012
17984,-416,-4048,-112,-11,50,10.7680078125,-0.24908203125,-2.4237597656250003,-0.014921898948348467,-0.0014655436467127959,0.006661562030512709
-124,-124,-12,-58,-702,-5,-0.07424560546875,-0.07424560546875,-0.00718505859375,-0.007727411955394742,-0.09352833090839843,-0.0006661562030512709
16748,-112,-4084,-23,-123,-85,10.02794677734375,-0.067060546875,-2.44531494140625,-0.0030643185340358454,-0.016387442595061263,-0.011324655451871604
-116,-52,-5028,109,-30,-89,-0.06945556640625,-0.03113525390625,-3.01053955078125,0.014522205226517705,-0.0039969372183076245,-0.01185758041431262
-120,-124,-124,551,-429,-99,-0.0718505859375,-0.07424560546875,-0.07424560546875,0.07341041357625004,-0.057156202221799034,-0.013189892820415163
-28,-68,-104,564,-416,-95,-0.01676513671875,-0.04071533203125,-0.0622705078125,0.07514241970418334,-0.05542419609386573,-0.012656967857974145
-36,-80,-4848,557,-124,-105,-0.02155517578125,-0.047900390625000004,-2.9027636718750003,0.07420980101991156,-0.016520673835671518,-0.013989280264076687
-96,96,-4836,565,-440,-97,-0.05748046875,0.05748046875,-2.89557861328125,0.0752756509447936,-0.05862174586851183,-0.012923430339194655
-88,-56,-5100,567,-427,-111,-0.052690429687500005,-0.0335302734375,-3.05364990234375,0.07554211342601411,-0.05688973974057853,-0.014788667707738212
-32,-72,-4828,549,-417,-123,-0.01916015625,-0.0431103515625,-2.89078857421875,0.07314395109502954,-0.05555742733447598,-0.016387442595061263
-68,-60,-4848,545,-409,-122,-0.04071533203125,-0.03592529296875,-2.9027636718750003,0.07261102613258852,-0.054491577409593955,-0.016254211354451008
17160,-88,-88,553,-411,-97,10.2746337890625,-0.052690429687500005,-0.052690429687500005,0.07367687605747056,-0.05475803989081446,-0.012923430339194655
-48,-68,-4760,566,-400,-115,-0.028740234375,-0.04071533203125,-2.8500732421875004,0.07540888218540386,-0.05329249624410167,-0.01532159267017923
17272,-100,-4800,549,-419,-121,10.3416943359375,-0.05987548828125,-2.8740234375,0.07314395109502954,-0.0558238898156965,-0.016120980113840753
-32,112,-4792,568,-420,-121,-0.01916015625,0.067060546875,-2.8692333984375002,0.07567534466662437,-0.05595712105630675,-0.016120980113840753
17176,-60,-4860,565,-422,-90,10.2842138671875,-0.03592529296875,-2.9099487304687504,0.0752756509447936,-0.05622358353752725,-0.011990811654922875
-68,104,-4756,559,-416,-129,-0.04071533203125,0.0622705078125,-2.84767822265625,0.07447626350113207,-0.05542419609386573,-0.017186830038722786
-60,120,-5028,564,-428,-117,-0.03592529296875,0.0718505859375,-3.01053955078125,0.07514241970418334,-0.05702297098118878,-0.015588055151399738
-64,116,-80,557,-434,-126,-0.0383203125,0.06945556640625,-0.047900390625000004,0.07420980101991156,-0.057822358424850305,-0.016787136316892024
17248,-80,-48,564,-431,-125,10.32732421875,-0.047900390625000004,-0.028740234375,0.07514241970418334,-0.057422664703019544,-0.016653905076281773
-120,104,-4740,545,-399,-69,-0.0718505859375,0.0622705078125,-2.83809814453125,0.07261102613258852,-0.053159265003491406,-0.009192955602107537
17252,-76,-4832,557,-418,-97,10.32971923828125,-0.045505371093750004,-2.8931835937500003,0.07420980101991156,-0.055690658575086247,-0.012923430339194655
-124,-40,-96,566,-435,-86,-0.07424560546875,-0.023950195312500002,-0.05748046875,0.07540888218540386,-0.057955589665460557,-0.011457886692481857
-64,-48,-4748,549,-409,-112,-0.0383203125,-0.028740234375,-2.8428881835937503,0.07314395109502954,-0.054491577409593955,-0.014921898948348467
-60,-104,-4844,559,-406,-122,-0.03592529296875,-0.0622705078125,-2.90036865234375,0.07447626350113207,-0.054091883687763194,-0.016254211354451008
-128,-76,-4768,539,-421,-111,-0.076640625,-0.045505371093750004,-2.85486328125,0.071811638688927,-0.056090352296917,-0.014788667707738212
-32,-68,-108,546,-390,-105,-0.01916015625,-0.04071533203125,-0.06466552734375,0.07274425737319877,-0.05196018383799912,-0.013989280264076687
-104,-104,-4852,561,-408,-99,-0.0622705078125,-0.0622705078125,-2.90515869140625,0.0747427259823526,-0.0543583461689837,-0.013189892820415163
17264,-88,-84,575,-425,-93,10.336904296875,-0.052690429687500005,-0.050295410156250005,0.07660796335089615,-0.05662327725935802,-0.012390505376753637
-96,-60,-36,569,-414,-110,-0.05748046875,-0.03592529296875,-0.02155517578125,0.07580857590723461,-0.05515773361264523,-0.014655436467127957
